   1   1 105 0.3332286786E-12 0.2164297371E-11 0.6257734950E-12
   1   1 106 0.3180615576E-12 0.2108670365E-11 0.9580637224E-12
   1   1 107 0.3237807437E-12 0.2147396085E-11 0.7454504279E-12
   1   1 108 0.3094007855E-12 0.2091899682E-11 0.1067342773E-11
   1   1 109 0.3150975753E-12 0.2129058545E-11 0.8559776796E-12
   1   1 110 0.3007814248E-12 0.2075347344E-11 0.1167289576E-11
   1   1 111 0.3061886142E-12 0.2112525787E-11 0.9588596256E-12
   1   1 112 0.2926428827E-12 0.2061194748E-11 0.1257204467E-11
   1   1 113 0.2980890681E-12 0.2095664146E-11 0.1056773370E-11
   1   1 114 0.2844865279E-12 0.2044291430E-11 0.1347534594E-11
   1   1 115 0.2896162247E-12 0.2081434361E-11 0.1144023969E-11
   1   1 116 0.2770335953E-12 0.2027086001E-11 0.1435116494E-11
   1   1 117 0.2823290242E-12 0.2061225702E-11 0.1232018760E-11
   1   1 118 0.2698963691E-12 0.2010439794E-11 0.1509371042E-11
   1   1 119 0.2747314420E-12 0.2060257169E-11 0.1293196489E-11
   1   1 120 0.2648994810E-12 0.1977397173E-11 0.1606711647E-11
   1   1 121 0.2576608916E-12 0.1985014964E-11 0.1587371528E-11
   1   1 122 0.2625123319E-12 0.2033114841E-11 0.1375135625E-11
   1   1 123 0.2535182082E-12 0.1948903662E-11 0.1690738363E-11
   1   1 124 0.2466469433E-12 0.1952017317E-11 0.1651765820E-11
   1   1 125 0.2514445230E-12 0.2000132956E-11 0.1464122236E-11
   1   1 126 0.2388600042E-12 0.1944405926E-11 0.1779070739E-11
   1   1 127 0.2353720661E-12 0.1953352815E-11 0.1766528994E-11
   1   1 128 0.2325736131E-12 0.1904505355E-11 0.1769835947E-11
   1   1 129 0.2259352936E-12 0.1908509508E-11 0.1727494323E-11
   1   1 130 0.2303790500E-12 0.1954191718E-11 0.1552143629E-11
   1   1 131 0.2176387091E-12 0.1896455592E-11 0.1866980851E-11
   1   1 132 0.2148179993E-12 0.1906662253E-11 0.1836865895E-11
   1   1 133 0.2123721410E-12 0.1860421842E-11 0.1842976682E-11
   1   1 134 0.2060569065E-12 0.1866090701E-11 0.1797615629E-11
   1   1 135 0.2100483896E-12 0.1910314820E-11 0.1630649896E-11
   1   1 136 0.1957267937E-12 0.1846855178E-11 0.1977066144E-11
   1   1 137 0.1940135902E-12 0.1840574520E-11 0.1907549106E-11
   1   1 138 0.1905102454E-12 0.1849671478E-11 0.1884476606E-11
   1   1 139 0.1893078081E-12 0.1807699467E-11 0.1896835241E-11
   1   1 140 0.1836004188E-12 0.1809476575E-11 0.1844695103E-11
   1   1 141 0.1878817116E-12 0.1852540205E-11 0.1687708745E-11
   1   1 142 0.1727384719E-12 0.1793500674E-11 0.2058267339E-11
   1   1 143 0.1691769421E-12 0.1788895788E-11 0.2011479343E-11
   1   1 144 0.1647660470E-12 0.1775099616E-11 0.2034703429E-11
   1   1 145 0.1614509586E-12 0.1771597385E-11 0.1980235603E-11
   1   1 146 0.1568418392E-12 0.1757046161E-11 0.2014068445E-11
   1   1 147 0.1539815711E-12 0.1753874443E-11 0.1949862993E-11
   1   1 148 0.1492986287E-12 0.1740098954E-11 0.1987162679E-11
   1   1 149 0.1470187776E-12 0.1737501149E-11 0.1917189298E-11
   1   1 150 0.1418692706E-12 0.1721902301E-11 0.1966797916E-11
   1   1 151 0.1401532355E-12 0.1719118633E-11 0.1886046933E-11
   1   1 152 0.1353356301E-12 0.1711348886E-11 0.1929893977E-11
   1   1 153 0.1349570037E-12 0.1697617128E-11 0.1853552556E-11
   1   1 154 0.1279050427E-12 0.1700294094E-11 0.1904076885E-11
   1   1 155 0.1319236526E-12 0.1698522211E-11 0.1826002890E-11
   1   1 156 0.1228491551E-12 0.1683421747E-11 0.1860690088E-11
   1   1 157 0.1152597718E-12 0.1668776150E-11 0.1974476343E-11
   1   1 158 0.1224754115E-12 0.1652080553E-11 0.1798447048E-11
   1   1 159 0.1127753915E-12 0.1660329716E-11 0.1783498188E-11
   1   1 160 0.1048177248E-12 0.1635719457E-11 0.1976593954E-11
   1   1 161 0.1109521984E-12 0.1625196477E-11 0.1826611753E-11
   1   1 162 0.1027925815E-12 0.1605832868E-11 0.1810215677E-11
   1   1 163 0.1007338761E-12 0.1663480688E-11 0.1724048468E-11
   1   1 164 0.9126321747E-13 0.1583309831E-11 0.2073669854E-11
   1   1 165 0.9127833986E-13 0.1590905279E-11 0.1894472720E-11
   1   1 166 0.9467028827E-13 0.1565246290E-11 0.1823978958E-11
   1   1 167 0.8779060473E-13 0.1556330380E-11 0.1817675436E-11
   1   1 168 0.8353371720E-13 0.1644690254E-11 0.1732255354E-11
   1   1 169 0.7247004133E-13 0.1550068144E-11 0.2171449924E-11
   1   1 170 0.7232107817E-13 0.1501227540E-11 0.2136867429E-11
   1   1 171 0.7002445664E-13 0.1536635527E-11 0.1968360904E-11
   1   1 172 0.7685973383E-13 0.1490066859E-11 0.1827709930E-11
   1   1 173 0.6805634908E-13 0.1537775106E-11 0.1871171438E-11
   1   1 174 0.6500101595E-13 0.1597162859E-11 0.1770951857E-11
   1   1 175 0.5988764795E-13 0.1448089299E-11 0.2076252655E-11
   1   1 176 0.5462636589E-13 0.1483433556E-11 0.2068284873E-11
   1   1 177 0.5470371707E-13 0.1477659148E-11 0.1910201398E-11
   1   1 178 0.5383130572E-13 0.1530647697E-11 0.1723413064E-11
   1   1 179 0.4134073314E-13 0.1466083938E-11 0.2177692732E-11
   1   1 180 0.4036004665E-13 0.1404865252E-11 0.2033871177E-11
   1   1 181 0.3968670527E-13 0.1491733889E-11 0.1923785221E-11
   1   1 182 0.4365119647E-13 0.1443694420E-11 0.1753569006E-11
   1   1 183 0.2821733718E-13 0.1405431171E-11 0.2086365031E-11
   1   1 184 0.2754144704E-13 0.1387450195E-11 0.2035351856E-11
   1   1 185 0.2568297047E-13 0.1407698811E-11 0.1900567308E-11
   1   1 186 0.2944898510E-13 0.1399117914E-11 0.1761309327E-11
   1   1 187 0.1593541076E-13 0.1374270980E-11 0.2023355760E-11
   1   1 188 0.1786376806E-13 0.1336239932E-11 0.1893557678E-11
   1   1 189 0.1545428841E-13 0.1365017506E-11 0.1851216607E-11
   1   1 190 0.1509188715E-13 0.1359248901E-11 0.1683679415E-11
   1   1 191 0.1663927017E-13 0.1406209484E-11 0.1565853790E-11
   1   1 192 0.3159773101E-14 0.1295387162E-11 0.1785393779E-11
   1   1 193 -.1130962713E-15 0.1334120637E-11 0.1767846699E-11
   1   1 194 -.2373822703E-14 0.1318227850E-11 0.1601635072E-11
   1   1 195 0.1770716106E-14 0.1331862588E-11 0.1466181697E-11
   1   1 196 -.1357104986E-13 0.1293771003E-11 0.1689045772E-11
   1   1 197 -.1484217195E-13 0.1254339477E-11 0.1583395790E-11
   1   1 198 -.1648891088E-13 0.1293929751E-11 0.1490724889E-11
   1   1 199 -.1641188332E-13 0.1258150305E-11 0.1369280502E-11
   1   1 200 -.1890578814E-13 0.1296595800E-11 0.1248608747E-11
   1   2  30 0.2239805979E-11 -.8311056959E-10 -.2242327866E-09
   1   2  31 0.2079593446E-11 -.8599275862E-10 -.2707140921E-09
   1   2  32 0.1942538422E-11 -.8824950767E-10 -.3143061748E-09
   1   2  33 0.1708691230E-11 -.9174573687E-10 -.3540874821E-09
   1   2  34 0.1581191111E-11 -.9181411403E-10 -.3910115435E-09
   1   2  35 0.1541039102E-11 -.8839190237E-10 -.4173105046E-09
   1   2  36 0.1466787638E-11 -.8576164681E-10 -.4304646869E-09
   1   2  37 0.1389804881E-11 -.7119698740E-10 -.3851019327E-09
   1   2  38 0.1283151022E-11 -.5418941103E-10 -.3133202862E-09
   1   2  39 0.1179611338E-11 -.4217866128E-10 -.2630688828E-09
   1   2  40 0.1097046915E-11 -.3349493510E-10 -.2258052933E-09
   1   2  41 0.1006774888E-11 -.2672042793E-10 -.1963033891E-09
   1   2  42 0.9309232558E-12 -.2137095133E-10 -.1729757598E-09
   1   2  43 0.8567896917E-12 -.1706030719E-10 -.1530150749E-09
   1   2  44 0.7926881852E-12 -.1363494778E-10 -.1362509371E-09
   1   2  45 0.7346845295E-12 -.1087523765E-10 -.1219183156E-09
   1   2  46 0.6744747910E-12 -.7529425441E-11 -.1111025870E-09
   1   2  47 0.6117768965E-12 -.4870449991E-11 -.1004256785E-09
   1   2  48 0.5689709822E-12 -.3576853018E-11 -.9120993625E-10
   1   2  49 0.5261084114E-12 -.1224724580E-11 -.8245879068E-10
   1   2  50 0.4898959777E-12 -.5991945830E-13 -.7486133597E-10
   1   2  51 0.4600333002E-12 0.5849840167E-12 -.6756391039E-10
   1   2  52 0.4323434803E-12 0.1067753083E-11 -.6137049550E-10
   1   2  53 0.4150119788E-12 0.1466110536E-11 -.5523057319E-10
   1   2  54 0.3967311590E-12 0.1783413928E-11 -.5073700446E-10
   1   2  55 0.3917485785E-12 0.1948986653E-11 -.4601482054E-10
   1   2  56 0.3835218006E-12 0.2086019975E-11 -.4176085596E-10
   1   2  57 0.3619166299E-12 0.2162159436E-11 -.3706967717E-10
   1   2  58 0.3665605752E-12 0.2149073301E-11 -.3572113990E-10
   1   2  59 0.3588563994E-12 0.2233456735E-11 -.3162059537E-10
   1   2  60 0.3626548444E-12 0.2206310775E-11 -.3056185239E-10
   1   2  61 0.3702484321E-12 0.2178550588E-11 -.2571578438E-10
   1   2  62 0.3495757042E-12 0.2238557331E-11 -.2508538946E-10
   1   2  63 0.3699809911E-12 0.2149667085E-11 -.2227232183E-10
   1   2  64 0.3517815033E-12 0.2207099899E-11 -.2173781647E-10
   1   2  65 0.3779108872E-12 0.2121462077E-11 -.1885227017E-10
   1   2  66 0.3739366246E-12 0.2124549006E-11 -.1820415453E-10
   1   2  67 0.3572594242E-12 0.2202478955E-11 -.1784559965E-10
   1   2  68 0.4007782390E-12 0.2106469132E-11 -.1445242180E-10
   1   2  69 0.4004074292E-12 0.2078633329E-11 -.1342762304E-10
   1   2  70 0.4020973449E-12 0.2007217864E-11 -.1234938904E-10
   1   2  71 0.4013007887E-12 0.2053935296E-11 -.1172020201E-10
   1   2  72 0.4038790741E-12 0.2056461175E-11 -.1076334680E-10
   1   2  73 0.4058183600E-12 0.2042690077E-11 -.9816317620E-11
   1   2  74 0.4032582431E-12 0.2075727990E-11 -.9134195784E-11
   1   2  75 0.4040450058E-12 0.2049974538E-11 -.8773810643E-11
   1   2  76 0.4094651120E-12 0.2034772389E-11 -.7793941547E-11
   1   2  77 0.4074317648E-12 0.2076279403E-11 -.7099582761E-11
   1   2  78 0.4077855872E-12 0.2032605326E-11 -.6734396515E-11
   1   2  79 0.4033496513E-12 0.2108030544E-11 -.6040499802E-11
   1   2  80 0.4053421564E-12 0.2034247075E-11 -.5872336343E-11
   1   2  81 0.4022731580E-12 0.2111023468E-11 -.5207500221E-11
   1   2  82 0.4054121600E-12 0.2035800060E-11 -.5059504819E-11
   1   2  83 0.4028126228E-12 0.2114692554E-11 -.4390593042E-11
   1   2  84 0.4060521910E-12 0.2046709252E-11 -.4257052322E-11
   1   2  85 0.4155853846E-12 0.2134558848E-11 -.3535227876E-11
   1   2  86 0.4126698222E-12 0.2125157135E-11 -.3271514094E-11
   1   2  87 0.4099659590E-12 0.2133558886E-11 -.3008562078E-11
   1   2  88 0.4075562916E-12 0.2125114881E-11 -.2763411024E-11
   1   2  89 0.4053340987E-12 0.2134945943E-11 -.2517087018E-11
   1   2  90 0.4033929860E-12 0.2128327823E-11 -.2284009881E-11
   1   2  91 0.4017267344E-12 0.2139937147E-11 -.2048869868E-11
   1   2  92 0.4001353382E-12 0.2131556037E-11 -.1819860898E-11
   1   2  93 0.3987234430E-12 0.2161852286E-11 -.1601021485E-11
   1   2  94 0.3996104985E-12 0.2161276618E-11 -.1347944400E-11
   1   2  95 0.3995971076E-12 0.2168917324E-11 -.1103268669E-11
   1   2  96 0.4004570919E-12 0.2143022121E-11 -.7598843873E-12
   1   2  97 0.3936509497E-12 0.2159936719E-11 -.3234064968E-12
   1   2  98 0.3785050840E-12 0.2087572988E-11 0.8841105133E-14
   1   2  99 0.3913105904E-12 0.2120491927E-11 -.3332764621E-12
   1   2 100 0.3848829763E-12 0.2175065494E-11 0.1532383397E-12
   1   2 101 0.3630720848E-12 0.2125149951E-11 0.5345089105E-12
   1   2 102 0.3736892166E-12 0.2157428563E-11 0.3118687045E-12
   1   2 103 0.3529735511E-12 0.2107588380E-11 0.6763193256E-12
   1   2 104 0.3635708570E-12 0.2138619550E-11 0.4541907586E-12
   1   2 105 0.3431899968E-12 0.2092089918E-11 0.8007818744E-12
   1   2 106 0.3531488492E-12 0.2122755722E-11 0.5860473833E-12
   1   2 107 0.3338685527E-12 0.2075573770E-11 0.9180107872E-12
   1   2 108 0.3437944104E-12 0.2104891534E-11 0.7056499026E-12
   1   2 109 0.3246821100E-12 0.2061452119E-11 0.1023424868E-11
   1   2 110 0.3340870102E-12 0.2090861719E-11 0.8163938840E-12
   1   2 111 0.3160232216E-12 0.2045925077E-11 0.1123478247E-11
   1   2 112 0.3253614698E-12 0.2073004370E-11 0.9217978925E-12
   1   2 113 0.3073192628E-12 0.2033343930E-11 0.1214273810E-11
   1   2 114 0.3163130454E-12 0.2060009586E-11 0.1018658416E-11
   1   2 115 0.2991171253E-12 0.2019143282E-11 0.1310067040E-11
   1   2 116 0.3082357321E-12 0.2044147758E-11 0.1114006209E-11
   1   2 117 0.2908612561E-12 0.2003162436E-11 0.1399733953E-11
   1   2 118 0.2996448947E-12 0.2029626273E-11 0.1199949031E-11
   1   2 119 0.2832888264E-12 0.1987835902E-11 0.1483319572E-11
   1   2 120 0.2923236012E-12 0.2011513746E-11 0.1285421449E-11
   1   2 121 0.2763389236E-12 0.1971969274E-11 0.1559151434E-11
   1   2 122 0.2850075339E-12 0.2011233449E-11 0.1344765225E-11
   1   2 123 0.2708729314E-12 0.1938174645E-11 0.1665535245E-11
   1   2 124 0.2651290118E-12 0.1938553954E-11 0.1623673778E-11
   1   2 125 0.2734319378E-12 0.1979406445E-11 0.1433207677E-11
   1   2 126 0.2550950293E-12 0.1937775631E-11 0.1759730135E-11
   1   2 127 0.2520871371E-12 0.1944223878E-11 0.1746518197E-11
   1   2 128 0.2488416383E-12 0.1895750686E-11 0.1755507237E-11
   1   2 129 0.2433729786E-12 0.1897093206E-11 0.1708478026E-11
   1   2 130 0.2509521330E-12 0.1935292509E-11 0.1532805374E-11
   1   2 131 0.2328212334E-12 0.1892302857E-11 0.1850640376E-11
   1   2 132 0.2302168735E-12 0.1899844301E-11 0.1827748464E-11
   1   2 133 0.2275392025E-12 0.1853706952E-11 0.1835010975E-11
   1   2 134 0.2221963283E-12 0.1857590507E-11 0.1785313943E-11
   1   2 135 0.2290631198E-12 0.1895074326E-11 0.1619270300E-11
   1   2 136 0.2087143823E-12 0.1846203573E-11 0.1967799830E-11
   1   2 137 0.2074328534E-12 0.1838015198E-11 0.1905615889E-11
   1   2 138 0.2054616452E-12 0.1846162873E-11 0.1867248548E-11
   1   2 139 0.2034118348E-12 0.1803488660E-11 0.1889785256E-11
   1   2 140 0.1987099651E-12 0.1802513657E-11 0.1838390042E-11
   1   2 141 0.2056743658E-12 0.1839158662E-11 0.1679167914E-11
   1   2 142 0.1837053309E-12 0.1797471189E-11 0.2058275844E-11
   1   2 143 0.1809039330E-12 0.1792993933E-11 0.2000743635E-11
   1   2 144 0.1754942669E-12 0.1779039197E-11 0.2037086411E-11
   1   2 145 0.1730958511E-12 0.1775399234E-11 0.1970688209E-11
   1   2 146 0.1673604195E-12 0.1760870959E-11 0.2017222798E-11
   1   2 147 0.1653752761E-12 0.1757724794E-11 0.1944581453E-11
   1   2 148 0.1597381681E-12 0.1743611540E-11 0.1991613666E-11
   1   2 149 0.1581999090E-12 0.1739954952E-11 0.1914598498E-11
   1   2 150 0.1520623891E-12 0.1726720546E-11 0.1970285842E-11
   1   2 151 0.1517160343E-12 0.1722227511E-11 0.1880598611E-11
   1   2 152 0.1452286408E-12 0.1712181656E-11 0.1942952353E-11
   1   2 153 0.1457432169E-12 0.1698248139E-11 0.1853436088E-11
   1   2 154 0.1380760960E-12 0.1705655400E-11 0.1906005322E-11
   1   2 155 0.1429821994E-12 0.1691926474E-11 0.1843845608E-11
   1   2 156 0.1326359381E-12 0.1688789908E-11 0.1849476337E-11
   1   2 157 0.1236151082E-12 0.1676905624E-11 0.1978236478E-11
   1   2 158 0.1339369744E-12 0.1644698661E-11 0.1788006013E-11
   1   2 159 0.1226954450E-12 0.1654149458E-11 0.1785267456E-11
   1   2 160 0.1132102112E-12 0.1627269812E-11 0.1989432615E-11
   1   2 161 0.1173165701E-12 0.1661033704E-11 0.1832960315E-11
   1   2 162 0.1180357402E-12 0.1611789547E-11 0.1785698374E-11
   1   2 163 0.1082025727E-12 0.1671625971E-11 0.1764592281E-11
   1   2 164 0.9662555500E-13 0.1607678571E-11 0.2064780086E-11
   1   2 165 0.9937876020E-13 0.1580254762E-11 0.1860676770E-11
   1   2 166 0.1045353623E-12 0.1545412994E-11 0.1771002642E-11
   1   2 167 0.9545812819E-13 0.1543750723E-11 0.1802616925E-11
   1   2 168 0.9237706513E-13 0.1636489637E-11 0.1731741366E-11
   1   2 169 0.7344230280E-13 0.1585065103E-11 0.2216762571E-11
   1   2 170 0.7146775307E-13 0.1548148054E-11 0.2188415211E-11
   1   2 171 0.7128073177E-13 0.1563711756E-11 0.2035270738E-11
   1   2 172 0.7668194601E-13 0.1544366261E-11 0.1833336574E-11
   1   2 173 0.6270079053E-13 0.1528620944E-11 0.2069183279E-11
   1   2 174 0.6996588445E-13 0.1514396020E-11 0.1914297798E-11
   1   2 175 0.5858588970E-13 0.1578862732E-11 0.1923980522E-11
   1   2 176 0.6671388967E-13 0.1532492168E-11 0.1809645100E-11
   1   2 177 0.4465478187E-13 0.1481110843E-11 0.2121797742E-11
   1   2 178 0.4496704682E-13 0.1479060045E-11 0.2120017604E-11
   1   2 179 0.4371823648E-13 0.1476813075E-11 0.1981685373E-11
   1   2 180 0.4970155444E-13 0.1480176609E-11 0.1829550309E-11
   1   2 181 0.3900725551E-13 0.1512209637E-11 0.1886530301E-11
   1   2 182 0.4610775602E-13 0.1476447952E-11 0.1744522597E-11
   1   2 183 0.2487996808E-13 0.1437662041E-11 0.2063362479E-11
   1   2 184 0.2501637146E-13 0.1428237164E-11 0.2037035240E-11
   1   2 185 0.2410130646E-13 0.1431767888E-11 0.1911933085E-11
   1   2 186 0.2923240876E-13 0.1423468369E-11 0.1778463195E-11
   1   2 187 0.1867713078E-13 0.1443380074E-11 0.1788121631E-11
   1   2 188 0.2459603113E-13 0.1444662968E-11 0.1702141284E-11
   1   2 189 0.1715353430E-14 0.1377865027E-11 0.1969825114E-11
   1   2 190 0.2883234311E-14 0.1401699610E-11 0.1967694214E-11
   1   2 191 0.1862266905E-15 0.1383709503E-11 0.1842021521E-11
   1   2 192 0.6283052389E-14 0.1409950684E-11 0.1754817648E-11
   1   2 193 -.2015257866E-14 0.1387213315E-11 0.1747105992E-11
   1   2 194 -.2300918784E-14 0.1401912868E-11 0.1624030817E-11
   1   2 195 -.1800040220E-14 0.1412645019E-11 0.1445823313E-11
   1   2 196 -.2408764580E-13 0.1338297746E-11 0.1822672075E-11
   1   2 197 -.2433655256E-13 0.1339613637E-11 0.1732427753E-11
   1   2 198 -.2370257825E-13 0.1316503368E-11 0.1646821159E-11
   1   2 199 -.2177181862E-13 0.1312780478E-11 0.1577525929E-11
   1   2 200 -.2045964085E-13 0.1280444625E-11 0.1486004564E-11
   1   3  30 0.2411370689E-11 -.2503371233E-09 -.2210115067E-09
   1   3  31 0.2298597306E-11 -.2443204361E-09 -.2625799787E-09
   1   3  32 0.2242832103E-11 -.2394782397E-09 -.2992425981E-09
   1   3  33 0.2105715909E-11 -.2311106975E-09 -.3270796357E-09
   1   3  34 0.1992009192E-11 -.2147288372E-09 -.3405371945E-09
   1   3  35 0.1865473882E-11 -.1805115558E-09 -.3049572905E-09
   1   3  36 0.1735766615E-11 -.1439301482E-09 -.2539422223E-09
   1   3  37 0.1602848734E-11 -.1159305079E-09 -.2169621535E-09
   1   3  38 0.1488561520E-11 -.9421992572E-10 -.1897121683E-09
   1   3  39 0.1392874713E-11 -.7725602134E-10 -.1686707043E-09
   1   3  40 0.1292080075E-11 -.6351535391E-10 -.1517866853E-09
   1   3  41 0.1205136693E-11 -.5236897572E-10 -.1375878196E-09
   1   3  42 0.1129466086E-11 -.4336868997E-10 -.1255834131E-09
   1   3  43 0.1054088833E-11 -.3582612583E-10 -.1144791816E-09
   1   3  44 0.9788174337E-12 -.2955881824E-10 -.1052731158E-09
   1   3  45 0.9163776250E-12 -.2437808520E-10 -.9642150756E-10
   1   3  46 0.8588583290E-12 -.1939817046E-10 -.8956801935E-10
   1   3  47 0.7950287960E-12 -.1522359996E-10 -.8275230272E-10
   1   3  48 0.7431444693E-12 -.1217558300E-10 -.7599787473E-10
   1   3  49 0.7066247016E-12 -.1152355313E-10 -.6920282651E-10
   1   3  50 0.6521761309E-12 -.6760116809E-11 -.6141148478E-10
   1   3  51 0.6202683605E-12 -.6873768867E-11 -.6012868442E-10
   1   3  52 0.5724025833E-12 -.2926005792E-11 -.5466350534E-10
   1   3  53 0.5300070277E-12 -.3201353819E-11 -.4847205763E-10
   1   3  54 0.5156599075E-12 -.3279862456E-11 -.4832944651E-10
   1   3  55 0.4896708889E-12 -.5409565632E-13 -.4189757559E-10
   1   3  56 0.4779941171E-12 0.2265383349E-12 -.4154646733E-10
   1   3  57 0.4630129631E-12 0.8595492326E-12 -.3572060531E-10
   1   3  58 0.4602746431E-12 0.1027442270E-11 -.3511121035E-10
   1   3  59 0.4576943197E-12 0.1451623377E-11 -.3051617739E-10
   1   3  60 0.4530836152E-12 0.1569536491E-11 -.3037835131E-10
   1   3  61 0.4592812746E-12 0.1699005014E-11 -.2493782902E-10
   1   3  62 0.4343365632E-12 0.1793949399E-11 -.2436453007E-10
   1   3  63 0.4522707231E-12 0.1800202167E-11 -.2179261520E-10
   1   3  64 0.4293798043E-12 0.1894987130E-11 -.2130072156E-10
   1   3  65 0.4563082390E-12 0.1847688642E-11 -.1832596580E-10
