0 0 4.0 0.0389027217687
0 0 4.105 0.0352549828786
0 0 4.21 0.0316685823334
0 0 4.315 0.0282404973269
0 0 4.42 0.0247923360996
0 0 4.525 0.0217896926684
0 0 4.63 0.0193038560554
0 0 4.735 0.016609941201
0 0 4.84 0.0140800787016
0 0 4.945 0.011903823508
0 0 5.05 0.00980333254678
0 0 5.155 0.0081081535473
0 0 5.26 0.00634551855217
0 0 5.365 0.00481105930743
0 0 5.47 0.00356834268899
0 0 5.575 0.00211312804829
0 0 5.68 0.000572180506247
0 0 5.785 -0.000491215795754
0 0 5.89 -0.00131598859436
0 0 5.995 -0.00198641064216
0 0 6.1 -0.00249949878941
0 0 6.205 -0.00288092966817
0 0 6.31 -0.00320788858093
0 0 6.415 -0.00344025395524
0 0 6.52 -0.00357993480466
0 0 6.625 -0.0036038608745
0 0 6.73 -0.00349554877269
0 0 6.835 -0.00339812550179
0 0 6.94 -0.00319100473282
0 0 7.045 -0.00308080066128
0 0 7.15 -0.00275042018813
0 0 7.255 -0.00244175317987
0 0 7.36 -0.00233653410117
0 0 7.465 -0.00198770884994
0 0 7.57 -0.00124775620678
0 0 7.675 -0.00104789468242
0 0 7.78 -0.000921401705175
0 0 7.885 -0.000756196998473
0 0 7.99 -0.000583896821219
0 0 8.095 -0.000398626510519
0 0 8.2 -0.000223647103175
0 0 8.305 -9.05947627355e-05
0 0 8.41 5.76314023938e-06
0 0 8.515 7.26259724628e-05
0 0 8.62 0.000260385101625
0 0 8.725 0.000319671496305
0 0 8.83 0.00043477552734
0 0 8.935 0.000716204940721
0 0 9.04 0.000878719099787
0 0 9.145 0.00118206911768
0 0 9.25 0.00143167455411
0 0 9.355 0.00164542442169
0 0 9.46 0.00172769861772
0 0 9.565 0.00188215790353
0 0 9.67 0.00199344725813
0 0 9.775 0.0021396533266
0 0 9.88 0.00227296744466
0 0 9.985 0.00239752717899
0 0 10.09 0.00254350939955
0 0 10.195 0.00263261707435
0 0 10.3 0.00276786021602
0 0 10.405 0.00277540075248
0 0 10.51 0.00278547816018
0 0 10.615 0.00272151438557
0 0 10.72 0.00282050513107
0 0 10.825 0.0026525566999
0 0 10.93 0.00265806330454
0 0 11.035 0.00263992408126
0 0 11.14 0.00257174338895
0 0 11.245 0.0025378650348
0 0 11.35 0.0025734584251
0 0 11.455 0.00245258276902
0 0 11.56 0.00254916670037
0 0 11.665 0.00249668441248
0 0 11.77 0.00256342257136
0 0 11.875 0.00246194964422
0 0 11.98 0.00251584563401
0 0 12.085 0.00249669105035
0 0 12.19 0.00256023868781
0 0 12.295 0.00251617159693
0 0 12.4 0.002508935356
0 0 12.505 0.00253134642365
0 0 12.61 0.00259561536586
0 0 12.715 0.00257853664725
0 0 12.82 0.00256084648219
0 0 12.925 0.00249983611946
0 0 13.03 0.00246027559293
0 0 13.135 0.0025366698282
0 0 13.24 0.00252405127992
0 0 13.345 0.00259510552978
0 0 13.45 0.00254113892793
0 0 13.555 0.00252971597993
0 0 13.66 0.00254085010834
0 0 13.765 0.00253245828729
0 0 13.87 0.00257525907655
0 0 13.975 0.00247916207209
0 0 14.08 0.00247242540622
0 0 14.185 0.00245399374069
0 0 14.29 0.00243574421878
0 0 14.395 0.00238845216783
0 0 14.5 0.00227306083441
0 0 14.605 0.00235137431476
0 0 14.71 0.00226688932871
0 0 14.815 0.00227134476326
0 0 14.92 0.00232470505054
0 0 15.025 0.00216973131491
0 0 15.13 0.00208568156211
0 0 15.235 0.00206782112435
0 0 15.34 0.00211883720017
0 0 15.445 0.0020759567952
0 0 15.55 0.00200035065605
0 0 15.655 0.00199580424508
0 0 15.76 0.0020449243763
0 0 15.865 0.00211052998412
0 0 15.97 0.0021286531183
0 0 16.075 0.00205786430494
0 0 16.18 0.00201241000119
0 0 16.285 0.00199664798728
0 0 16.39 0.00204475539299
0 0 16.495 0.00199728683813
0 0 16.6 0.00198803638045
0 0 16.705 0.00199670567564
0 0 16.81 0.00199147702816
0 0 16.915 0.00204358717189
0 0 17.02 0.00204338954881
0 0 17.125 0.00191602791406
0 0 17.23 0.00197605288697
0 0 17.335 0.0020045335212
0 0 17.44 0.00204839862506
0 0 17.545 0.00195927335877
0 0 17.65 0.00197313190418
0 0 17.755 0.00187776339643
0 0 17.86 0.00188245413974
0 0 17.965 0.00187207026245
0 0 18.07 0.00193731488631
0 0 18.175 0.00194351906644
0 0 18.28 0.0019357132396
0 0 18.385 0.00184922276969
0 0 18.49 0.00188231287771
0 0 18.595 0.00197434836701
0 0 18.7 0.00194998105064
0 0 18.805 0.00185086622864
0 0 18.91 0.00186764814548
0 0 19.015 0.00162664507937
0 0 19.12 0.00134949102989
0 0 19.225 0.00110945360572
0 0 19.33 0.000987810837328
0 0 19.435 0.000876209065166
0 0 19.54 0.000667725327252
0 0 19.645 0.000532490676556
0 0 19.75 0.000428032804172
0 0 19.855 0.000317740941792
0 0 19.96 0.000191528738732
0 0 20.065 -4.51070717249e-05
0 0 20.17 -0.000169869311216
0 0 20.275 -0.000241675946014
0 0 20.38 -0.000295408628606
0 0 20.485 -0.000474395144915
0 0 20.59 -0.000468745048313
0 0 20.695 -0.00042839658112
0 0 20.8 -0.000348758896418
0 0 20.905 -0.000196046580869
0 0 21.01 -0.0
0 0 21.115 -0.0
0 0 21.22 -0.0
0 0 21.325 -0.0
0 0 21.43 -0.0
0 0 21.535 -0.0
0 0 21.64 -0.0
0 0 21.745 -0.0
0 0 21.85 -0.0
0 0 21.955 -0.0
0 0 22.06 -0.0
0 0 22.165 -0.0
0 0 22.27 -0.0
0 0 22.375 -0.0
0 0 22.48 -0.0
0 0 22.585 -0.0
0 0 22.69 -0.0
0 0 22.795 -0.0
0 0 22.9 -0.0
0 0 23.005 -0.0
0 0 23.11 -0.0
0 0 23.215 -0.0
0 0 23.32 -0.0
0 0 23.425 -0.0
0 0 23.53 -0.0
0 0 23.635 -0.0
0 0 23.74 -0.0
0 0 23.845 -0.0
0 0 23.95 -0.0
0 0 24.055 -0.0
0 0 24.16 -0.0
0 0 24.265 -0.0
0 0 24.37 -0.0
